actual,predicted
1.85,1.6567043721604682
5.12,2.3059334938859033
-0.15,0.3976885324972067
-0.46,-0.33668422537759435
0.39,1.8048475304672642
2.13,2.3899640031613556
1.64,1.1349014218866973
3.91,3.078966370806266
-0.72,-1.1308263184226635
2.14,2.3663704872683287
2.13,2.4484719022548296
-0.29,-0.02537042117977073
-0.35,-0.1250618525255076
0.09,1.122932453086311
3.76,2.728992447562881
1.61,1.0784649502067074
1.97,2.0314137311315053
2.84,0.367470035805994
0.2,1.3430160050119369
0.74,2.6573752893835008
2.35,2.9371265874073114
1.11,3.6102996238768297
0.44,1.9151302395225582
0.05,0.8146521769928661
0.91,3.067622686616482
4.93,1.8849117428313455
3.89,3.0810231301478757
4.87,1.756497935761324
-0.04,0.6159022045394499
8.38,3.0508046334566634
1.69,1.2004775966430108
-0.03,0.7603104927917587
9.71,2.6096531530852656
-0.8,-1.372574291952365
-0.39,-0.32755538809189755
3.06,1.032276963012673
0.86,3.004259184967153
0.43,1.925721517232115
0.19,1.3326920084994334
0.31,1.5630995569375628
0.7,2.5380115484744166
5.27,2.760419684121742
1.7,1.390368185739925
1.88,1.8461391710529953
0.25,1.4564262266812
4.01,3.3358330994496512
0.79,2.7073280259588053
2.36,3.004259184967153
0.2,1.31318267514588
-0.08,0.5995480903945073
3.61,2.334549391890787
5.22,2.6489282351987997
2.38,3.050371116951605
0.72,2.63866290990883
2.23,2.679146731890012
-0.24,0.31966152275554505
0.57,2.256192083200295
3.45,1.945348736213771
2.37,2.9532900198127794
0.09,0.9729302796217973
3.18,1.255775408651548
0.65,2.4888916201181646
7.16,3.745695329857477
0.38,1.8132424326908159
0.27,1.4832564488227735
1.92,1.8449255414730685
2.0,2.0556314452690643
-0.04,0.6651242651508209
1.94,1.9120027269085886
3.83,2.8997121500006
-0.0,0.7794558455884528
1.19,-0.004187865760656884
4.28,4.059879688079808
0.38,1.7672304591643817
0.45,1.9045389618130013
-0.11,0.5185625192620572
2.42,3.094214963704749
3.64,2.478690398946042
3.71,2.5778999641068174
-0.07,0.6394365060269079
4.35,4.205624380187463
0.34,1.7252651842881448
4.04,3.4219806688383523
1.37,0.45812552587963185
1.62,1.0255112786390603
3.92,3.171678620221514
-0.19,0.2419984914408202
0.32,1.7056379653064888
2.35,2.98147294449564
-0.56,-0.6473303713632605
-0.17,0.33725153911478134
0.53,2.0255058445914496
0.53,2.1117647814118303
2.35,3.0009589177837945
-0.04,0.6177720844228327
3.37,1.7806477434997898
0.62,2.3219730645849213
2.26,2.728992447562881
3.58,2.2730666348505064
-0.97,-1.8911236951735744
1.98,1.993290890395227
3.46,1.934757458504214
0.63,2.336151990577116
0.68,2.4872444740331794
4.76,1.5020807389121589
0.99,3.311697959783059
2.1,2.2799686752053416
0.44,1.9559400139233274
2.11,2.3588871654535506
-0.49,-0.5002867592895355
2.64,3.700792137740674
3.59,2.327597915489979
0.49,2.1070324973793912
1.63,1.2438064398511615
0.63,2.3834797248736352
4.11,3.6452705055676686
3.25,1.3817885767902867
0.81,2.892172329695429
5.79,4.0722778279209715
0.6,2.356052466834174
0.52,2.1298784954395087
4.83,1.5827267759192187
0.41,1.7836649750481506
3.13,4.939422375863704
1.0,3.3131940807499873
0.48,2.0194089069259875
6.63,2.3769617649778856
-0.51,-0.6901773483864497
0.2,1.31318267514588
1.95,1.9068662614498766
-0.36,-0.042960437539007135
5.51,3.352648979877329
3.55,2.2335275317030914
2.21,2.622042057749869
-0.64,-0.889078344892962
1.78,1.492967654999445
6.82,2.8694936533093873
0.89,3.009512992870932
-0.15,0.3976885324972067
1.92,1.9377426390586123
2.0,2.0803201608659196
1.55,0.8771942793968043
3.34,1.6289033552045522
0.16,1.2221420182470861
1.89,1.7232279816657252
2.21,2.6096531530852656
2.05,2.206723928725128
0.6,2.356052466834174
0.23,1.4066223414268504
2.03,2.1462869353427028
0.59,2.256087778213035
2.56,3.4598851212405153
3.7,2.5549339066214958
1.82,1.5738896651970835
0.43,1.844101968430576
0.58,2.2809883628826215
0.35,1.7554836809793573
5.05,2.158236347423898
0.3,1.4694322671459168
-0.22,0.1928964902546536
5.24,2.6573752893835008
1.84,1.5892691822464373
3.74,2.709365228581225
3.9,3.119089472393761
2.14,2.445916435924243
5.42,3.1020720444359826
1.6,1.07773699015795
3.0,0.7998979456190765
2.31,2.906978170912294
3.79,2.8023996270698524
-0.31,-0.004187865760656884
2.4,3.0225978055253693
6.76,2.728992447562881
1.96,1.934757458504214
5.39,3.014438132439948
2.12,2.346743268286673
3.17,1.1400406032605854
4.17,3.746235324081937
1.94,1.9151302395225582
1.63,1.2024083215460293
2.0,2.0896222969690017
-0.34,-0.11197703987107066
1.89,1.8048475304672642
-0.05,0.6998734994093333
1.5,0.7794558455884528
0.39,1.7640377560664948
3.95,3.1925879183652253
1.99,2.0662227229786216
1.73,1.4531743091777445
6.66,2.436803352011529
3.89,3.090079715570197
0.03,0.7535290539802019
0.28,1.492967654999445
3.48,2.0328767136734394
3.34,1.6537550470112008
5.34,2.9093255704513954
-0.15,0.3976885324972067
4.52,0.8080989059399813
2.55,3.4760469240968774
4.95,1.98615851061454
3.69,2.5897564801744153
1.82,1.5493807666140365
1.25,4.015759324953049
3.58,2.2973794187987657
5.26,2.7698022219636504
2.07,2.20019184394054
-0.52,-0.5264563845984098
5.58,3.561393194142415
-0.12,0.433649765721579
3.83,2.8889399689111643
0.23,1.3213515834078613
0.51,2.126659716361047
1.96,1.9364801166157473
0.24,1.4165378110487994
0.17,1.16058918101061
0.4,1.9175526089701336
3.58,2.2973794187987657
5.21,2.543729295393072
3.71,2.5827349235774113
3.93,3.2018971169127264
0.84,2.9299306466918127
0.36,1.7141920403936262
1.21,3.8948853381881987
0.51,2.1674694907618166
-0.22,0.30594273243201864
-0.2,0.2369261300999551
2.02,2.1160684386514896
0.84,2.983153772188654
1.88,1.6767406612157132
0.3,1.6153676420580068
5.35,2.960149143383025
5.18,2.523832622482222
0.56,2.1699733472493272
2.33,2.955352755232739
1.91,1.792640072365575
0.27,1.513735707449656
2.05,2.2475337031258977
0.08,1.0277462254453729
0.69,2.5271328896655803
-0.01,0.7461098362832708
1.65,1.2251712019521441
-0.11,0.5185625192620572
0.2,1.2227499188706392
0.35,1.7554836809793573
3.73,2.6395456973568914
0.44,1.913545568006314
0.22,1.4034529983943622
0.32,1.6648281909057194
0.13,1.093804266386648
1.04,3.4067005670639814
2.12,2.4182534055636165
1.5,4.609737354800744
0.28,1.5577148248829138
3.64,2.398099229815308
-0.09,0.5789995126444826
3.67,2.5693458890196803
1.54,0.974159120456633
3.39,1.7727433994547246
4.94,1.8743204651217886
0.45,1.9027750164659842
0.36,1.7030770660805892
0.95,3.1673439972890014
0.39,1.8048475304672642
3.33,1.599893598380988
2.21,2.6187097385075866
0.78,2.689874365580792
0.38,1.710143169011288
0.29,1.5464624071576223
1.0,3.341916456474271
-0.31,-0.0858074145621961
-0.0,0.8516597181230897
1.2,3.7821802596853296
0.49,2.025412948577852
2.27,2.759210944254093
0.4,1.7942562527577075
3.49,2.0894332447786335
1.82,1.6648281909057194
2.06,2.253169961939656
1.93,1.8709055714085396
0.1,1.04083103809981
-0.15,0.3976885324972067
4.42,4.4255248560010685
0.44,1.9243666419586876
2.43,3.1419430760813336
1.8,1.532187324988657
0.08,1.0212038191181543
0.53,2.1462869353427028
0.33,1.5770101153666336
2.18,2.4872444740331794
8.4,3.0809666316574837
1.5,0.7914454585390618
1.6,1.04083103809981
3.76,2.728992447562881
0.07,1.0624954597038856
1.91,1.7992884132291593
0.44,1.8784606029686188
0.06,0.9607668257357288
7.14,3.697328894347522
0.75,2.68910403193048
0.37,1.7444105370848388
0.12,1.1012680314822354
3.79,2.8023996270698524
-0.02,0.7905289894829713
3.29,1.5741727008320814
2.23,2.638336957489243
0.26,1.524326985159213
3.75,2.698773950871668
0.86,3.0311774144750077
4.77,1.4639578981758812
3.1,4.8480731505323735
-0.09,0.5043618627535692
0.59,2.3020763916740705
1.96,1.9364801166157473
4.66,1.1813322438463165
3.34,1.6658174560731815
-0.01,0.820747486174184
1.88,1.8461391710529953
0.22,1.3626432239935926
0.89,3.090079715570197
1.75,1.4815642132210578
3.66,2.4676172550515236
-0.01,0.8001989084241595
0.39,1.7232279816657252
3.73,2.679146731890012
1.61,1.1455975477665494
0.31,1.53641872929998
3.98,3.281479463091846
5.1,2.263953550937792
0.05,1.0020584663214602
5.24,2.6685554541804555
2.12,2.2974723148123637
6.9,3.0809666316574837
0.7,2.4854082757578255
2.02,2.138339674513048
1.79,1.5741727008320814
1.92,1.92323776064683
0.48,2.0328767136734394
2.12,2.370811587920242
1.91,1.8386036962121066
2.48,3.2415513897730674
1.64,1.1508263660558242
1.87,1.6627909882832999
4.94,1.8743204651217886
0.75,2.651005637625671
2.05,2.2532014708155446
1.65,1.1511137471551038
3.94,3.19700565895174
0.13,1.1044373745147236
0.03,0.9616550460791039
0.47,2.046595503996966
3.28,1.4724440668639247
4.81,1.54187408473386
0.08,0.9641257641416208
1.93,1.849450846145055
5.29,2.860457712037288
1.95,1.945348736213771
0.62,2.346743268286673
2.17,2.4570259773419667
3.18,1.237342804648702
-0.23,0.15594055896750525
1.56,0.9199570513349593
3.24,1.423080217376018
1.97,2.0057857295961963
3.87,3.06139591116622
3.37,1.7444105370848388
-0.16,0.367470035805994
1.69,1.2004775966430108
3.34,1.6537550470112008
0.34,1.6975548906136857
0.33,1.6368076992496174
0.49,2.1070324973793912
6.71,2.622042057749869
3.53,2.1661406914689634
3.38,1.8253298313673012
6.9,3.0685527373783765
5.6,3.6032916489856284
3.61,2.312604651631851
0.59,2.3498691513515366
1.95,1.98615851061454
3.06,0.8791472769341899
4.99,2.1070324973793912
-0.19,0.276814545732356
2.17,2.4978357517427363
0.49,2.0163965640249435
2.31,2.8973332415856103
3.46,1.9027424212240254
2.58,3.542854655603203
0.13,1.1722963025742177
0.47,2.0057857295961963
5.15,2.4540272161467263
0.05,1.0020584663214602
1.64,1.0614475222489284
2.7,3.854996922555798
1.6,1.0140274351218466
0.11,0.9587296231133093
3.56,2.251486961514501
2.19,2.485848854707304
-0.15,0.3976885324972067
5.03,2.2042635322052417
6.79,2.791545414692485
3.92,3.16230260164099
0.48,1.8828745402089258
1.73,1.3928617206848053
0.23,1.4066223414268504
0.59,2.3020763916740705
0.41,1.8652845238496896
1.35,0.3976885324972067
2.15,2.420950660770739
0.04,0.9003298323533035
2.37,3.0205861367654503
5.37,2.9969100464014566
3.38,1.7746290337760515
3.64,2.4344825716360377
1.83,1.5827267759192187
2.34,2.9299306466918127
0.25,1.4532987140672307
2.55,3.4386585626707413
0.51,2.0858499419602774
0.39,1.8048475304672642
1.69,1.2712114241912944
-0.11,0.5185625192620572
0.12,1.1486202122102236
0.15,1.232733295956643
1.9,1.8005444164106403
2.13,2.416906679100679
0.77,2.744380113422724
2.26,2.728992447562881
3.79,2.791545414692485
2.13,2.416906679100679
0.43,1.844101968430576
0.31,1.5611970818122212
2.75,0.1363133399858495
8.33,2.9172299144964606
4.21,3.8772855424044055
0.62,2.3059334938859033
3.36,1.7528467265438743
5.34,2.9299306466918127
0.33,1.5794275951019308
3.7,2.5806433962617015
3.05,0.8704888968597924
2.01,2.1093299176894837
1.27,0.21075650479108077
1.98,2.076814000688178
1.95,1.9045389618130013
1.9,1.8350660271584769
2.59,3.5589442055312297
0.63,2.3834797248736352
4.03,3.3547247527550956
6.84,2.908467229434803
0.74,2.6685554541804555
2.08,2.2440568780269423
6.64,2.4696740143931337
5.29,2.8196479376365184
1.99,2.0544623630877936
2.02,2.099767019650732
1.97,1.9402459523630877
2.1,2.357816412181191
0.31,1.5630995569375628
5.67,3.783149424950566
1.83,1.6235365503199881
3.28,1.5439542041408687
3.58,2.3099807357191358
3.58,2.225869281521822
3.79,2.8393137279384817
1.49,0.7708881887955124
0.69,2.507793051783204
1.9,1.8005444164106403
2.26,2.710559843560035
1.96,1.9518911425409895
3.7,2.5476814674156048
3.49,2.0396065426419208
-0.52,-0.5264563845984098
3.84,2.908467229434803
0.76,2.6741765017393053
5.79,4.016897984624502
2.35,2.8559633719931936
3.26,1.4361568812199654
1.87,1.7444105370848388
0.81,2.880084931018944
0.58,2.2973794187987657
-0.31,-0.0858074145621961
7.95,1.9045389618130013
2.01,2.0858499419602774
-0.39,-0.32755538809189755
1.17,-0.14624440794462146
3.8,2.737546522650018
1.95,1.945348736213771
-0.07,0.6394365060269079
0.56,2.156236629755716
2.26,2.753493197335438
3.2,1.3002211810148583
0.39,1.7438162171021276
3.85,2.9652780032142827
3.24,1.4150514684414666
6.53,2.1661406914689634
1.77,1.395274310707824
1.47,0.7603104927917587
-0.17,0.33725153911478134
1.02,3.3897521329363274
3.49,1.9775789016649021
4.94,1.8784606029686188
-0.6,-0.7682043581281113
1.82,1.5889980987681367
0.21,1.33242472730238
1.9,1.8350660271584769
0.51,2.0858499419602774
0.5,2.0556314452690643
1.86,1.7906349228670404
0.24,1.423080217376018
-0.13,0.45812552587963185
1.7,1.2905273588252366
0.69,2.5271328896655803
0.31,1.5630995569375628
1.86,1.7141920403936262
1.77,1.4270437973072516
0.58,2.2973794187987657
0.67,2.4978357517427363
3.35,1.7217454424046001
2.19,2.517462970724392
0.47,1.9917795581733901
5.38,3.0508046334566634
6.81,2.892172329695429
0.47,2.046595503996966
4.28,4.051720558177422
2.02,2.138339674513048
0.54,2.176505432033915
3.29,1.538858482734605
0.65,2.508908895637255
3.37,1.8172271999553073
0.34,1.6289033552045522
3.51,2.146244018558113
0.07,1.0624954597038856
0.03,0.8701113356620909
5.29,2.7682534047875764
2.05,2.206723928725128
1.88,1.7746290337760515
1.67,1.2523605149382988
3.54,2.176505432033915
2.01,2.0942209409353953
2.75,3.938981798066523
-0.11,0.5185625192620572
4.29,4.114590785733088
2.24,2.6954736836883093
1.84,1.6839072668524255
2.32,2.851306056804267
0.46,1.934757458504214
1.42,0.5995480903945073
3.82,2.851306056804267
3.41,1.9367946611266333
2.39,3.0531656147015678
-0.07,0.5271165943491947
2.38,3.091614407857433
5.19,2.5271328896655803
1.96,1.9364801166157473
2.09,2.3020763916740705
0.32,1.7056379653064888
-0.01,0.820747486174184
0.74,2.709365228581225
-0.15,0.3976885324972067
1.04,3.4219806688383523
3.91,3.109976388481048
0.01,0.8811844795566094
3.1,1.0676346410777737
0.22,1.3204280519073515
1.86,1.6488000281154027
2.35,2.908999074848773
2.58,3.5420544426261094
0.3,1.6153676420580068
0.59,2.327597915489979
1.46,0.6619304756868634
0.54,2.193639116070691
3.46,1.9755672329049836
1.91,1.7299920354252705
3.36,1.7238619593348141
4.16,3.754139668127002
2.56,3.4824176622207776
1.7,1.3838257794127062
-0.28,0.04878536252618082
-0.19,0.276814545732356
-0.3,-0.09056034274485825
-0.07,0.6394365060269079
3.46,1.9364801166157473
3.51,2.0858499419602774
0.38,1.6767406612157132
2.32,2.9199733466513447
1.68,1.2064550191312655
4.97,1.9649759551954267
0.01,0.8811844795566094
-0.01,0.820747486174184
5.09,2.3684076898907485
3.13,4.939422375863704
7.01,3.3976157329289434
0.8,2.8314093838934165
-0.72,-1.1308263184226635
5.31,2.825064178567056
0.64,2.3663704872683287
2.25,2.687569339643244
6.44,1.914248538440567
0.08,0.9533448910586603
2.18,2.498123132842016
0.38,1.7746290337760515
0.31,1.5630995569375628
0.25,1.4071471243964013
3.87,2.9969100464014566
2.38,3.0498897939496787
3.58,2.225869281521822
3.15,1.1919235215558734
2.48,3.290528442886713
3.85,2.9371265874073114
1.98,1.993290890395227
3.62,2.346743268286673
